repo_name,last_pushed_at,created_at,default_branch,cfn_file_count,total_resources,resource_types,platform_pct,application_pct,data_pct,other_pct,nested_stacks,cross_stack_refs,custom_resources,sam_transforms,parameters,conditions,has_terraform,cfn_lines,aws_account_ids,app_ids
ccsp-cdp-rfb-automation,05/28/2024 13:19,05/17/2024 10:13,main,2,2,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::EC2::Image|AWS::EC2::Instance|AWS::EC2::LaunchTemplate|AWS::EC2::SecurityGroup|AWS::IAM::InstanceProfile|AWS::IAM::Role|AWS::Lambda::Function|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::SSM::Parameter,89,10,0,1,0,0,0,false,2,0,false,961,708921516569,APP-2395
ccsp-cdp-custom-monitoring,05/24/2024 06:26,06/01/2023 14:39,main,3,9,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::EC2::SecurityGroup|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::Serverless::Function|AWS::SSM::Parameter,100,0,0,0,0,0,0,true,3,0,false,985,580247275435|720720378559|780761660372|901920570463,APP-2395
aws-lambda-layer,05/21/2024 19:39,08/26/2019 21:25,master,3,4,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::IAM::ManagedPolicy|AWS::IAM::Role|AWS::Lambda::LayerVersion|AWS::Lambda::LayerVersionPermission|AWS::S3::Bucket,66,33,0,1,0,0,0,false,3,0,false,697,none,APP-2201
ccsp-cdp-kcl-update-module,05/21/2024 00:32,07/22/2021 13:48,main,1,3,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::Events::Rule|AWS::IAM::Role|AWS::SSM::Parameter,100,0,0,0,0,0,0,false,1,0,false,262,720720378559,none
ccsp-cdp-kcl-delete-module,05/21/2024 00:26,07/22/2021 13:49,main,1,3,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::Events::Rule|AWS::IAM::Role|AWS::SSM::Parameter,100,0,0,0,0,0,0,false,1,0,false,262,720720378559,none
ccsp-cdp-kcl-insert-module,05/21/2024 00:25,07/22/2021 13:46,main,1,3,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::Events::Rule|AWS::IAM::Role|AWS::SSM::Parameter,100,0,0,0,0,0,0,false,1,0,false,262,720720378559,none
github-actions-python,05/21/2024 00:25,06/16/2022 18:56,main,1,7,AWS::CloudFormation::Interface|AWS::EC2::Image|AWS::EC2::Instance|AWS::EC2::SecurityGroup|AWS::EC2::Subnet|AWS::EC2::VPC|AWS::ElasticLoadBalancingV2::Listener|AWS::ElasticLoadBalancingV2::LoadBalancer|AWS::ElasticLoadBalancingV2::TargetGroup|AWS::IAM::InstanceProfile|AWS::IAM::Policy|AWS::IAM::Role|AWS::SSM::Parameter,25,75,0,0,0,0,0,false,1,0,false,343,none,APP-2102
test_python,05/21/2024 00:25,05/26/2022 13:01,main,1,7,AWS::CloudFormation::Interface|AWS::EC2::Image|AWS::EC2::Instance|AWS::EC2::SecurityGroup|AWS::EC2::Subnet|AWS::EC2::VPC|AWS::ElasticLoadBalancingV2::Listener|AWS::ElasticLoadBalancingV2::LoadBalancer|AWS::ElasticLoadBalancingV2::TargetGroup|AWS::IAM::InstanceProfile|AWS::IAM::Policy|AWS::IAM::Role|AWS::SSM::Parameter,25,75,0,0,0,0,0,false,1,0,false,343,none,APP-2102
ccsp-cdp-batchpsql-repo,05/21/2024 00:25,05/04/2022 10:34,main,1,3,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::SSM::Parameter,100,0,0,0,0,0,0,false,1,0,false,524,none,none
ccsp-cdp-rates-batch-execution,05/21/2024 00:25,04/12/2022 12:10,main,2,6,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::SSM::Parameter,100,0,0,0,0,0,0,false,2,0,false,778,720720378559,none
aws-waf-rules-automation-geomart,05/18/2024 00:36,09/25/2023 17:52,qa,2,7,AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::ElasticLoadBalancingV2::LoadBalancer|AWS::FMS::Policy|AWS::IAM::Role|AWS::SSM::Parameter|AWS::WAFv2::IPSet|AWS::WAFv2::RuleGroup,75,25,0,0,0,0,0,false,2,0,false,546,686137062481,none
gis-geomartcloud-infrastructure-jenkins,05/17/2024 12:59,09/24/2021 21:24,main,10,9,AWS::AutoScaling::AutoScalingGroup|AWS::AutoScaling::LaunchConfiguration|AWS::AutoScaling::LifecycleHook|AWS::AutoScaling::ScalingPolicy|AWS::Backup::BackupPlan|AWS::Backup::BackupSelection|AWS::Backup::BackupVault|AWS::CloudFormation::Init|AWS::CloudFormation::Interface|AWS::CloudWatch::Alarm|AWS::EC2::LaunchTemplate|AWS::EC2::SecurityGroup|AWS::EC2::SecurityGroupIngress|AWS::EFS::FileSystem|AWS::EFS::MountTarget|AWS::ElasticLoadBalancingV2::Listener|AWS::ElasticLoadBalancingV2::LoadBalancer|AWS::ElasticLoadBalancingV2::TargetGroup|AWS::IAM::InstanceProfile|AWS::IAM::Policy|AWS::IAM::Role|AWS::Logs::LogGroup|AWS::Route53::RecordSet|AWS::SNS::Topic|AWS::SQS::Queue|AWS::SSM::Parameter,41,58,0,1,0,40,0,false,10,87,false,23990,084846664131|215900123988|412551746953|719465802387,APP-2766
gis-gmcloud-monitoring-s3-automation,05/06/2024 22:07,03/24/2023 22:35,main,1,6,AWS::EC2::SecurityGroup|AWS::Events::Rule|AWS::IAM::Policy|AWS::IAM::Role|AWS::Lambda::Function|AWS::Lambda::Permission|AWS::SSM::Parameter,55,44,0,1,0,0,0,false,1,0,false,368,none,APP-2753
gis-gmcloud-monitoring-rds-automation,05/06/2024 21:49,02/28/2023 03:19,main,1,6,AWS::EC2::SecurityGroup|AWS::Events::Rule|AWS::IAM::Policy|AWS::IAM::Role|AWS::Lambda::Function|AWS::Lambda::Permission|AWS::SSM::Parameter,55,44,0,1,0,0,0,false,1,0,false,368,none,APP-2753
gis-ec2instance-automation,05/04/2024 21:21,10/06/2022 19:47,main,1,6,AWS::EC2::SecurityGroup|AWS::Events::Rule|AWS::IAM::Policy|AWS::IAM::Role|AWS::Lambda::Function|AWS::Lambda::Permission|AWS::SSM::Parameter,55,44,0,1,0,0,0,false,1,0,false,367,none,APP-2753
ccsp-cdp-sfapi-demo-module,04/11/2024 22:36,01/15/2024 14:48,main,1,3,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::Events::Rule|AWS::IAM::Role|AWS::SSM::Parameter,100,0,0,0,0,0,0,false,1,0,false,265,720720378559,none
ccoe-autopatch-parameters-cft,04/11/2024 15:52,04/10/2024 16:02,main,1,5,AWS::SSM::Parameter,100,0,0,0,0,0,0,false,1,0,false,64,none,none
pge-ecm-crm-ingress,04/09/2024 21:52,03/25/2023 19:27,main,1,11,AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::CodePipeline::Webhook|AWS::IAM::Policy|AWS::IAM::Role|AWS::SSM::Parameter,100,0,0,0,0,0,0,false,1,0,false,541,none,none
aws-transit-open-public-elb-mule,04/04/2024 17:24,02/28/2024 23:54,dev,2,25,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::EC2::SecurityGroup|AWS::ElasticLoadBalancingV2::Listener|AWS::ElasticLoadBalancingV2::LoadBalancer|AWS::ElasticLoadBalancingV2::TargetGroup|AWS::Events::Rule|AWS::IAM::ManagedPolicy|AWS::IAM::Role|AWS::Lambda::Function|AWS::Lambda::Permission|AWS::SNS::Topic|AWS::SSM::Parameter|AWS::WAFv2::WebACLAssociation,36,63,0,1,0,4,2,false,2,6,false,1624,242937548904|514712703977|686137062481|757620174545,APP-2102
aws-waf-rules-automation-open-mule,04/04/2024 16:54,02/28/2024 23:30,dev,2,4,AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::ElasticLoadBalancingV2::LoadBalancer|AWS::FMS::Policy|AWS::IAM::Role|AWS::SSM::Parameter,75,25,0,0,0,0,0,false,2,0,false,463,686137062481,none
gis-geomartcloud-palantir-etl-dataload,04/03/2024 19:56,06/05/2020 15:26,master,1,9,AWS::EC2::SecurityGroup|AWS::EC2::SecurityGroupIngress|AWS::ECS::TaskDefinition|AWS::Glue::Connection|AWS::Glue::Job|AWS::Glue::Trigger|AWS::IAM::Role|AWS::Logs::LogGroup|AWS::SecretsManager::Secret|AWS::SSM::Parameter,46,13,40,1,0,0,0,false,1,0,false,727,none,none
ccsp-cdp-error-retry-orchestrator,03/26/2024 09:28,12/07/2021 21:02,main,1,3,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::Events::Rule|AWS::IAM::Role|AWS::SSM::Parameter,100,0,0,0,0,0,0,false,1,0,false,265,720720378559,none
aws-grid-autopatch,03/21/2024 05:36,03/18/2024 22:08,main,1,4,AWS::SSM::MaintenanceWindow|AWS::SSM::MaintenanceWindowTarget|AWS::SSM::MaintenanceWindowTask|AWS::SSM::PatchBaseline,100,0,0,0,0,0,0,false,0,0,false,113,none,APP-3216
aws-logging-central-elk-hub,03/14/2024 23:05,02/16/2021 17:14,main,2,8,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::EC2::SecurityGroup|AWS::Elasticsearch::Domain|AWS::IAM::Role|AWS::Logs::LogGroup|AWS::SecretsManager::Secret|AWS::SSM::Parameter,100,0,0,0,0,0,0,false,2,0,false,600,686137062481,APP-2102
aws-polyai,03/12/2024 02:06,03/12/2024 01:58,main,1,2,AWS::CloudFormation::Interface|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::SSM::Parameter,100,0,0,0,0,0,0,false,1,0,false,63,none,none
Static-Web-Application,03/11/2024 10:53,10/05/2023 09:39,main,12,61,AWS::ApiGateway::Account|AWS::ApiGateway::Deployment|AWS::ApiGateway::RestApi|AWS::ApiGateway::Stage|AWS::CloudFormation::CustomResource|AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::DMS::Endpoint|AWS::DMS::ReplicationInstance|AWS::DMS::ReplicationSubnetGroup|AWS::DMS::ReplicationTask|AWS::EC2::SecurityGroup|AWS::EC2::SecurityGroupIngress|AWS::EC2::VPCEndpoint|AWS::IAM::Role|AWS::Lambda::Function|AWS::Lambda::Permission|AWS::RDS::DBCluster|AWS::RDS::DBClusterParameterGroup|AWS::RDS::DBInstance|AWS::RDS::DBParameterGroup|AWS::RDS::DBSubnetGroup|AWS::RDS::OptionGroup|AWS::S3::Bucket|AWS::SecretsManager::Secret|AWS::SecretsManager::SecretTargetAttachment|AWS::Serverless::LayerVersion|AWS::SSM::Parameter|AWS::WAFv2::IPSet|AWS::WAFv2::WebACL|AWS::WAFv2::WebACLAssociation,19,68,12,1,0,0,3,true,7,5,false,3406,295322325498|692074506238,none
pge-ecm-migration-cicd,03/01/2024 02:49,03/01/2024 00:13,main,7,66,AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::CodePipeline::Webhook|AWS::EC2::SecurityGroup|AWS::IAM::Policy|AWS::IAM::Role|AWS::SSM::Parameter,100,0,0,0,0,0,0,false,7,0,false,2369,none,none
aws-lz-org-policies,02/21/2024 21:20,11/20/2019 22:22,master,1,14,AWS::CloudFormation::Init|AWS::EC2::Instance|AWS::EC2::KeyPair|AWS::EC2::NetworkAcl|AWS::EC2::NetworkAclEntry|AWS::EC2::RouteTable|AWS::EC2::SecurityGroup|AWS::EC2::Subnet|AWS::EC2::SubnetNetworkAclAssociation|AWS::EC2::VPC,0,0,0,0,0,0,0,false,0,0,false,436,none,none
aws-transit-open-public-nlb-mule,02/20/2024 23:07,12/04/2023 21:20,dev,2,24,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::EC2::SecurityGroup|AWS::ElasticLoadBalancingV2::Listener|AWS::ElasticLoadBalancingV2::LoadBalancer|AWS::ElasticLoadBalancingV2::TargetGroup|AWS::Events::Rule|AWS::IAM::ManagedPolicy|AWS::IAM::Role|AWS::Lambda::Function|AWS::Lambda::Permission|AWS::SNS::Topic|AWS::SSM::Parameter,36,63,0,1,0,4,1,false,2,6,false,1593,242937548904|514712703977|686137062481|757620174545,APP-2102
gis-geomartcloud-pspsv4-infrastructure,02/14/2024 21:22,11/19/2020 18:23,main,2,18,AWS::CloudFormation::Interface|AWS::EC2::Image|AWS::EC2::Instance|AWS::Events::Rule|AWS::IAM::Policy|AWS::IAM::Role|AWS::Lambda::Function|AWS::Lambda::Permission|AWS::Logs::LogGroup|AWS::SSM::Document|AWS::SSM::Parameter,70,29,0,1,0,0,0,false,2,0,false,806,none,none
ccsp-cdp-pod-monitoring,02/01/2024 21:46,09/30/2021 14:31,main,1,3,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::Events::Rule|AWS::IAM::Role|AWS::SSM::Parameter,100,0,0,0,0,0,0,false,1,0,false,278,720720378559,none
ccsp-cdp-getrates-service,01/29/2024 10:56,02/18/2022 15:48,main,1,3,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::Events::Rule|AWS::IAM::Role|AWS::SSM::Parameter,100,0,0,0,0,0,0,false,1,0,false,265,720720378559,none
ccsp-cdp-getrates-ping-response,01/29/2024 10:55,07/14/2023 16:40,main,3,9,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::EC2::SecurityGroup|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::Serverless::Function|AWS::SSM::Parameter,100,0,0,0,0,0,0,true,3,0,false,985,580247275435|720720378559|846113385035|901920570463,APP-2395
pge-ecm-crm-documentum-cicd,01/25/2024 19:20,05/17/2021 06:39,main,25,300,AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::CodePipeline::Webhook|AWS::IAM::Policy|AWS::IAM::Role|AWS::RDS::DBCluster|AWS::RDS::DBClusterParameterGroup|AWS::RDS::DBInstance|AWS::RDS::DBSubnetGroup|AWS::SecretsManager::RotationSchedule|AWS::SecretsManager::Secret|AWS::SecretsManager::SecretTargetAttachment|AWS::SSM::Parameter,95,0,4,1,0,0,0,false,25,2,false,13113,none,none
ccsp-cdp-apicaller,01/23/2024 10:24,07/08/2021 07:13,main,1,3,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::Events::Rule|AWS::IAM::Role|AWS::SSM::Parameter,100,0,0,0,0,0,0,false,1,0,false,261,720720378559,none
aws-cfn-proxy,01/22/2024 18:53,12/29/2022 00:48,main,3,34,AWS::AutoScaling::AutoScalingGroup|AWS::AutoScaling::LaunchConfiguration|AWS::AutoScaling::ScalingPolicy|AWS::CloudFormation::Init|AWS::CloudFormation::Interface|AWS::CloudWatch::Alarm|AWS::CloudWatch::Dashboard|AWS::EC2::Image|AWS::EC2::SecurityGroup|AWS::EC2::Subnet|AWS::EC2::VPC|AWS::ElasticLoadBalancingV2::Listener|AWS::ElasticLoadBalancingV2::LoadBalancer|AWS::ElasticLoadBalancingV2::TargetGroup|AWS::IAM::InstanceProfile|AWS::IAM::Role|AWS::Logs::LogGroup|AWS::Scheduler::Schedule|AWS::SecretsManager::Secret|AWS::SSM::Parameter,33,66,0,1,0,1,2,false,2,5,true,2266,514712703977,APP-2102|APP-2949|APP-3373
ccsp-cdp-error-retry-cleanup,01/19/2024 20:10,02/25/2022 18:49,dev,1,3,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::Events::Rule|AWS::IAM::Role|AWS::SSM::Parameter,100,0,0,0,0,0,0,false,1,0,false,262,720720378559,none
ccsp-cdp-recovery-orchestrator,01/11/2024 18:51,09/28/2022 15:56,main,1,3,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::Events::Rule|AWS::IAM::Role|AWS::SSM::Parameter,100,0,0,0,0,0,0,false,1,0,false,265,720720378559,none
ccsp-cdp-eks-start-function,01/11/2024 13:55,01/08/2024 19:16,main,3,9,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::EC2::SecurityGroup|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::Serverless::Function|AWS::SSM::Parameter,100,0,0,0,0,0,0,true,3,0,false,1001,580247275435|720720378559|901920570463,APP-2395
csp-cdp-eks-shutdown-function,01/11/2024 13:49,01/08/2024 19:16,main,3,9,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::EC2::SecurityGroup|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::Serverless::Function|AWS::SSM::Parameter,100,0,0,0,0,0,0,true,3,0,false,1001,580247275435|720720378559|901920570463,APP-2395
ccsp-cdp-rds-status-function,01/11/2024 13:46,01/08/2024 19:15,main,3,9,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::EC2::SecurityGroup|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::Serverless::Function|AWS::SSM::Parameter,100,0,0,0,0,0,0,true,3,0,false,1001,580247275435|720720378559|901920570463,APP-2395
ccsp-cdp-rds-start-function,01/11/2024 13:38,01/08/2024 19:15,main,3,9,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::EC2::SecurityGroup|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::Serverless::Function|AWS::SSM::Parameter,100,0,0,0,0,0,0,true,3,0,false,1001,580247275435|720720378559|901920570463,APP-2395
csp-cdp-rds-shutdown-function,01/11/2024 13:34,01/08/2024 19:14,main,3,9,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::EC2::SecurityGroup|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::Serverless::Function|AWS::SSM::Parameter,100,0,0,0,0,0,0,true,3,0,false,1001,580247275435|720720378559|901920570463,APP-2395
ccsp-cdp-ogg-status-function,01/11/2024 13:25,01/08/2024 19:13,main,3,9,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::EC2::SecurityGroup|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::Serverless::Function|AWS::SSM::Parameter,100,0,0,0,0,0,0,true,3,0,false,1001,580247275435|720720378559|901920570463,APP-2395
ccsp-cdp-ogg-start-function,01/11/2024 13:12,01/08/2024 19:12,main,3,9,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::EC2::SecurityGroup|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::Serverless::Function|AWS::SSM::Parameter,100,0,0,0,0,0,0,true,3,0,false,1001,580247275435|720720378559|901920570463,APP-2395
ccsp-cdp-ogg-shutdown-function,01/11/2024 12:59,01/08/2024 18:59,qa,3,9,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::EC2::SecurityGroup|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::Serverless::Function|AWS::SSM::Parameter,100,0,0,0,0,0,0,true,3,0,false,965,580247275435|720720378559|901920570463,APP-2395
cscoe-config-rules,01/04/2024 19:25,09/02/2020 18:08,master,113,2152,AWS::ACM::Certificate|AWS::AppStream::Fleet|AWS::AppStream::Stack|AWS::AppSync::GraphQLApi|AWS::Athena::NamedQuery|AWS::Athena::WorkGroup|AWS::AutoScaling::AutoScalingGroup|AWS::Batch::JobDefinition|AWS::CDK::Metadata|AWS::CloudFormation::Interface|AWS::CloudFormation::StackSet|AWS::CloudFormation::WaitConditionHandle|AWS::CloudTrail::Trail|AWS::CloudWatch::Alarm|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::Cognito::UserPoolClient|AWS::Config::ConfigRule|AWS::Config::ConfigurationRecorder|AWS::DataPipeline::Pipeline|AWS::DMS::ReplicationInstance|AWS::DocDB::DBCluster|AWS::DynamoDB::Table|AWS::EC2::Instance|AWS::EC2::NetworkInterface|AWS::EC2::SecurityGroup|AWS::EC2::Subnet|AWS::EC2::Volume|AWS::EC2::VPC|AWS::EC2::VPCEndpoint|AWS::ECR::Repository|AWS::ECS::Cluster|AWS::ECS::Service|AWS::ECS::TaskDefinition|AWS::EFS::FileSystem|AWS::EKS::Cluster|AWS::ElastiCache::CacheCluster|AWS::ElasticBeanstalk::Environment|AWS::ElasticLoadBalancing::LoadBalancer|AWS::ElasticLoadBalancingV2::LoadBalancer|AWS::Elasticsearch::Domain|AWS::Events::EventBusPolicy|AWS::Events::Rule|AWS::Glue::Crawler|AWS::Glue::Job|AWS::Glue::Workflow|AWS::IAM::ManagedPolicy|AWS::IAM::Policy|AWS::IAM::Role|AWS::KMS::Alias|AWS::KMS::Key|AWS::Lambda::Function|AWS::Lambda::Permission|AWS::Logs::LogGroup|AWS::RDS::DBCluster|AWS::RDS::DBClusterSnapshot|AWS::RDS::DBInstance|AWS::RDS::DBSecurityGroup|AWS::RDS::DBSnapshot|AWS::RDS::DBSubnetGroup|AWS::RDS::EventSubscription|AWS::Redshift::Cluster|AWS::RedshiftServerless::Namespace|AWS::Route53::HostedZone|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::SecretsManager::Secret|AWS::Serverless::Function|AWS::Serverless::StateMachine|AWS::ServiceCatalog::Portfolio|AWS::SNS::Topic|AWS::SQS::Queue|AWS::SSM::ManagedInstanceInventory|AWS::SSM::Parameter,27,68,3,2,3,0,0,true,109,8,true,74789,241689241215|384861874741|553067951317|686137062481|739846873405|801458782278|884690872852,APP-2781
ccsp-cdp-dm-function-trigger-lambda,12/21/2023 10:39,02/24/2022 19:29,dev,3,9,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::CodePipeline::Webhook|AWS::EC2::SecurityGroup|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::Serverless::Function|AWS::SSM::Parameter,100,0,0,0,0,0,0,true,3,0,false,920,708921516569|720720378559,APP-2395
aws-transit-public-elb-onetrust-r1av,12/21/2023 00:16,12/20/2023 22:20,dev,2,25,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::EC2::SecurityGroup|AWS::ElasticLoadBalancingV2::Listener|AWS::ElasticLoadBalancingV2::LoadBalancer|AWS::ElasticLoadBalancingV2::TargetGroup|AWS::Events::Rule|AWS::IAM::ManagedPolicy|AWS::IAM::Role|AWS::Lambda::Function|AWS::Lambda::Permission|AWS::SNS::Topic|AWS::SSM::Parameter|AWS::WAFv2::WebACLAssociation,36,63,0,1,0,4,2,false,2,6,false,1618,242937548904|514712703977|686137062481|757620174545,APP-2102
ccsp-cdp-k8s-ops,12/13/2023 18:21,11/24/2023 18:47,dev,3,9,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::EC2::SecurityGroup|AWS::IAM::Role|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::Serverless::Function|AWS::SSM::Parameter,100,0,0,0,0,0,0,true,3,0,false,965,580247275435|708921516569|720720378559,APP-2395
pge-ecm-crmis-prerequisites,12/12/2023 06:15,07/28/2021 02:46,main,11,15,AWS::SecretsManager::Secret|AWS::SSM::Parameter,100,0,0,0,0,0,0,false,11,0,false,478,none,none
gis-geomartcloud-wsoc-sipt3-ui,11/28/2023 05:27,02/09/2022 16:15,main,3,2,AWS::CloudFormation::Interface|AWS::CloudFront::Distribution|AWS::IAM::Role|AWS::Lambda::Function|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::SecretsManager::Secret|AWS::SSM::Parameter|AWS::WAF::IPSet|AWS::WAF::Rule|AWS::WAF::WebACL|AWS::WAFRegional::IPSet|AWS::WAFRegional::Rule|AWS::WAFRegional::WebACL,50,50,0,0,0,2,2,false,3,4,false,748,514712703977,none
aws-transit-public-elb-onetrust,11/01/2023 18:20,10/25/2023 04:23,main,2,25,AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::EC2::SecurityGroup|AWS::ElasticLoadBalancingV2::Listener|AWS::ElasticLoadBalancingV2::LoadBalancer|AWS::ElasticLoadBalancingV2::TargetGroup|AWS::Events::Rule|AWS::IAM::ManagedPolicy|AWS::IAM::Role|AWS::Lambda::Function|AWS::Lambda::Permission|AWS::SNS::Topic|AWS::SSM::Parameter|AWS::WAFv2::WebACLAssociation,36,63,0,1,0,4,2,false,2,6,false,1614,242937548904|514712703977|686137062481|757620174545,APP-2102
StaticApp,10/28/2023 00:53,09/21/2020 06:57,master,12,61,AWS::ApiGateway::Account|AWS::ApiGateway::Deployment|AWS::ApiGateway::RestApi|AWS::ApiGateway::Stage|AWS::CloudFormation::CustomResource|AWS::CloudFormation::Interface|AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::DMS::Endpoint|AWS::DMS::ReplicationInstance|AWS::DMS::ReplicationSubnetGroup|AWS::DMS::ReplicationTask|AWS::EC2::SecurityGroup|AWS::EC2::SecurityGroupIngress|AWS::EC2::VPCEndpoint|AWS::IAM::Role|AWS::Lambda::Function|AWS::Lambda::Permission|AWS::RDS::DBCluster|AWS::RDS::DBClusterParameterGroup|AWS::RDS::DBInstance|AWS::RDS::DBParameterGroup|AWS::RDS::DBSubnetGroup|AWS::RDS::OptionGroup|AWS::S3::Bucket|AWS::SecretsManager::Secret|AWS::SecretsManager::SecretTargetAttachment|AWS::Serverless::LayerVersion|AWS::SSM::Parameter|AWS::WAFv2::IPSet|AWS::WAFv2::WebACL|AWS::WAFv2::WebACLAssociation,19,68,12,1,0,0,3,true,7,5,false,3406,295322325498|692074506238,none
gis-geomartcloud-wsoc-dashboards3-ui,10/27/2023 18:17,06/30/2021 00:29,master,3,2,AWS::CloudFormation::Interface|AWS::CloudFront::Distribution|AWS::IAM::Role|AWS::Lambda::Function|AWS::S3::Bucket|AWS::S3::BucketPolicy|AWS::SecretsManager::Secret|AWS::SSM::Parameter|AWS::WAF::IPSet|AWS::WAF::Rule|AWS::WAF::WebACL|AWS::WAFRegional::IPSet|AWS::WAFRegional::Rule|AWS::WAFRegional::WebACL,50,50,0,0,0,2,2,false,3,4,false,748,514712703977,none
aws-logging-central-albaccesslogs-spoke1,10/27/2023 17:22,02/23/2021 06:53,main,1,1,AWS::Events::Rule|AWS::IAM::Policy|AWS::IAM::Role|AWS::Lambda::Function|AWS::Lambda::Permission|AWS::S3::Bucket|AWS::S3::BucketPolicy,33,66,0,1,0,0,0,false,1,0,false,353,127311923021|797873946194,APP-2102
aws-waf-rules-automation-onetrust,10/25/2023 04:52,10/25/2023 04:08,main,2,6,AWS::CodeBuild::Project|AWS::CodePipeline::Pipeline|AWS::ElasticLoadBalancingV2::LoadBalancer|AWS::FMS::Policy|AWS::IAM::Role|AWS::SSM::Parameter|AWS::WAFv2::IPSet|AWS::WAFv2::RuleGroup,75,25,0,0,0,0,0,false,2,0,false,489,686137062481,none
